112.215.66.75 - - [13/Mar/2015:00:11:54 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 78 "http://baittauhied.com/wp-admin/edit.php?post_type=page" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:36.0) Gecko/20100101 Firefox/36.0"
128.199.122.79 - - [13/Mar/2015:06:33:02 +0000] "GET /wp-content/uploads/2015/02/Untitled1.png HTTP/1.1" 304 0 "http://baittauhied.com/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:06:33:02 +0000] "GET /wp-content/uploads/2015/02/psb.gif HTTP/1.1" 304 0 "http://baittauhied.com/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:06:33:02 +0000] "GET /wp-content/uploads/2015/02/register.jpg HTTP/1.1" 304 0 "http://baittauhied.com/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:06:33:02 +0000] "GET /wp-content/uploads/2015/02/b4.jpg HTTP/1.1" 304 0 "http://baittauhied.com/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:06:33:02 +0000] "GET /wp-content/themes/catch-flames/images/social-profiles.png HTTP/1.1" 304 0 "http://baittauhied.com/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:06:33:02 +0000] "GET /wp-includes/js/jquery/jquery.js?ver=1.11.1 HTTP/1.1" 304 0 "http://baittauhied.com/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:06:33:02 +0000] "GET /wp-content/plugins/slider-image/Front_images/arrows/arrows.simple.png HTTP/1.1" 304 0 "http://baittauhied.com/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
66.249.71.176 - - [13/Mar/2015:06:33:15 +0000] "GET /robots.txt HTTP/1.1" 500 186 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.71.159 - - [13/Mar/2015:06:33:15 +0000] "GET /wp-content/themes/catch-flames/A.style.css,qver=4.1.1.pagespeed.cf.S056Va9bGL.css HTTP/1.1" 200 10113 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.71.193 - - [13/Mar/2015:06:33:15 +0000] "GET /robots.txt HTTP/1.1" 500 186 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.71.193 - - [13/Mar/2015:06:33:16 +0000] "GET /A._,Mco.eTfBYeXlMt.css.pagespeed.cf.-q-tM9JBX6.css HTTP/1.1" 404 5 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.71.193 - - [13/Mar/2015:06:33:16 +0000] "GET /robots.txt HTTP/1.1" 500 186 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.71.193 - - [13/Mar/2015:06:33:16 +0000] "GET /wp-includes,_js,_jquery,_jquery-migrate.min.js,qver==1.2.1+wp-content,_themes,_catch-flames,_js,_jquery.sidr.min.js,qver==1.2.1+wp-content,_themes,_catch-flames,_js,_calendar.js+_,Mjo.zHA7TIRorX.js+wp-content,_themes,_catch-flames,_js,_fitvids.min.js,qver==20130324+wp-content,_themes,_catch-flames,_js,_jquery.waypoints.min.js,qver==3.1.1+wp-content,_themes,_catch-flames,_js,_catchflames-custom.min.js,qver==20140823.pagespeed.jc.7PiRsAaG3a.js HTTP/1.1" 404 5 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.71.193 - - [13/Mar/2015:07:46:28 +0000] "GET /robots.txt HTTP/1.1" 500 186 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
128.199.122.79 - - [13/Mar/2015:07:46:28 +0000] "POST /wp-cron.php?doing_wp_cron=1426232788.6370921134948730468750 HTTP/1.0" 200 20 "-" "WordPress/4.1.1; http://baittauhied.com"
66.249.71.176 - - [13/Mar/2015:07:46:28 +0000] "GET /alqutb-wal-madar/ HTTP/1.1" 301 5 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.67.73 - - [13/Mar/2015:07:46:29 +0000] "GET /robots.txt HTTP/1.1" 500 186 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
128.199.122.79 - - [13/Mar/2015:07:46:30 +0000] "GET /wp-content/plugins/page-list/css/page-list.css?ver=5.0 HTTP/1.1" 304 0 "http://baittauhied.com/alqutb-wal-madar-2/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:07:46:30 +0000] "GET /wp-content/themes/catch-flames/style.css?ver=4.1.1 HTTP/1.1" 304 0 "http://baittauhied.com/alqutb-wal-madar-2/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
66.249.71.193 - - [13/Mar/2015:07:46:30 +0000] "GET /alqutb-wal-madar-2/ HTTP/1.1" 200 5697 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
128.199.122.79 - - [13/Mar/2015:07:46:30 +0000] "GET /wp-content/themes/catch-flames/genericons/genericons.css?ver=3.0.3 HTTP/1.1" 304 0 "http://baittauhied.com/alqutb-wal-madar-2/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:07:46:30 +0000] "GET /wp-content/themes/catch-flames/css/responsive.css?ver=4.1.1 HTTP/1.1" 304 0 "http://baittauhied.com/alqutb-wal-madar-2/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:07:46:30 +0000] "GET /wp-includes/js/jquery/jquery-migrate.min.js?ver=1.2.1 HTTP/1.1" 304 0 "http://baittauhied.com/alqutb-wal-madar-2/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:07:46:30 +0000] "GET /wp-content/themes/catch-flames/js/jquery.sidr.min.js?ver=1.2.1 HTTP/1.1" 304 0 "http://baittauhied.com/alqutb-wal-madar-2/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:07:46:30 +0000] "GET /wp-content/themes/catch-flames/js/calendar.js HTTP/1.1" 304 0 "http://baittauhied.com/alqutb-wal-madar-2/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:07:46:30 +0000] "GET /wp-includes/js/comment-reply.min.js?ver=4.1.1 HTTP/1.1" 304 0 "http://baittauhied.com/alqutb-wal-madar-2/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:07:46:30 +0000] "GET /wp-content/themes/catch-flames/js/fitvids.min.js?ver=20130324 HTTP/1.1" 304 0 "http://baittauhied.com/alqutb-wal-madar-2/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:07:46:30 +0000] "GET /wp-content/themes/catch-flames/js/jquery.waypoints.min.js?ver=3.1.1 HTTP/1.1" 304 0 "http://baittauhied.com/alqutb-wal-madar-2/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:07:46:30 +0000] "GET /wp-content/themes/catch-flames/js/catchflames-custom.min.js?ver=20140823 HTTP/1.1" 304 0 "http://baittauhied.com/alqutb-wal-madar-2/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:07:46:30 +0000] "GET /wp-content/uploads/2015/02/logo1.jpg HTTP/1.1" 500 186 "http://baittauhied.com/alqutb-wal-madar-2/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:07:46:30 +0000] "GET /wp-content/uploads/2015/02/logo.jpg HTTP/1.1" 500 186 "http://baittauhied.com/alqutb-wal-madar-2/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:07:46:30 +0000] "GET /wp-content/uploads/2015/03/logo.png HTTP/1.1" 304 0 "http://baittauhied.com/alqutb-wal-madar-2/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:07:46:30 +0000] "GET /wp-content/uploads/2015/03/CERDAS.png HTTP/1.1" 304 0 "http://baittauhied.com/alqutb-wal-madar-2/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:07:46:30 +0000] "GET /wp-content/uploads/2015/02/psb.gif HTTP/1.1" 304 0 "http://baittauhied.com/alqutb-wal-madar-2/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:07:46:30 +0000] "GET /wp-content/uploads/2015/02/register.jpg HTTP/1.1" 304 0 "http://baittauhied.com/alqutb-wal-madar-2/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:07:46:30 +0000] "GET /wp-content/uploads/2015/02/b4.jpg HTTP/1.1" 304 0 "http://baittauhied.com/alqutb-wal-madar-2/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:07:46:30 +0000] "GET /wp-includes/js/jquery/jquery.js?ver=1.11.1 HTTP/1.1" 304 0 "http://baittauhied.com/alqutb-wal-madar-2/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:07:46:30 +0000] "GET /wp-content/themes/catch-flames/images/social-profiles.png HTTP/1.1" 304 0 "http://baittauhied.com/alqutb-wal-madar-2/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
180.76.5.171 - - [13/Mar/2015:07:56:51 +0000] "GET /persyaratan-pendaftaran/feed/ HTTP/1.1" 200 415 "-" "Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)"
66.249.71.176 - - [13/Mar/2015:09:00:32 +0000] "GET /robots.txt HTTP/1.1" 500 186 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.71.176 - - [13/Mar/2015:09:56:07 +0000] "GET /robots.txt HTTP/1.1" 500 186 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
128.199.122.79 - - [13/Mar/2015:09:56:08 +0000] "POST /wp-cron.php?doing_wp_cron=1426240567.8221600055694580078125 HTTP/1.0" 499 0 "-" "WordPress/4.1.1; http://baittauhied.com"
128.199.122.79 - - [13/Mar/2015:09:56:09 +0000] "GET /wp-content/plugins/page-list/css/page-list.css?ver=5.0 HTTP/1.1" 304 0 "http://baittauhied.com/hubungi/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
66.249.71.159 - - [13/Mar/2015:09:56:09 +0000] "GET /hubungi/ HTTP/1.1" 200 5823 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
128.199.122.79 - - [13/Mar/2015:09:56:09 +0000] "GET /wp-content/themes/catch-flames/style.css?ver=4.1.1 HTTP/1.1" 304 0 "http://baittauhied.com/hubungi/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:09:56:09 +0000] "GET /wp-content/themes/catch-flames/genericons/genericons.css?ver=3.0.3 HTTP/1.1" 304 0 "http://baittauhied.com/hubungi/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:09:56:09 +0000] "GET /wp-content/themes/catch-flames/css/responsive.css?ver=4.1.1 HTTP/1.1" 304 0 "http://baittauhied.com/hubungi/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:09:56:09 +0000] "GET /wp-includes/js/jquery/jquery-migrate.min.js?ver=1.2.1 HTTP/1.1" 304 0 "http://baittauhied.com/hubungi/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:09:56:09 +0000] "GET /wp-content/themes/catch-flames/js/jquery.sidr.min.js?ver=1.2.1 HTTP/1.1" 304 0 "http://baittauhied.com/hubungi/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:09:56:09 +0000] "GET /wp-content/themes/catch-flames/js/calendar.js HTTP/1.1" 304 0 "http://baittauhied.com/hubungi/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:09:56:09 +0000] "GET /wp-includes/js/comment-reply.min.js?ver=4.1.1 HTTP/1.1" 304 0 "http://baittauhied.com/hubungi/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:09:56:09 +0000] "GET /wp-content/themes/catch-flames/js/fitvids.min.js?ver=20130324 HTTP/1.1" 304 0 "http://baittauhied.com/hubungi/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:09:56:09 +0000] "GET /wp-content/themes/catch-flames/js/jquery.waypoints.min.js?ver=3.1.1 HTTP/1.1" 304 0 "http://baittauhied.com/hubungi/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:09:56:09 +0000] "GET /wp-content/themes/catch-flames/js/catchflames-custom.min.js?ver=20140823 HTTP/1.1" 304 0 "http://baittauhied.com/hubungi/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:09:56:10 +0000] "GET /wp-content/uploads/2015/02/logo1.jpg HTTP/1.1" 500 186 "http://baittauhied.com/hubungi/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:09:56:12 +0000] "GET /wp-content/uploads/2015/02/logo.jpg HTTP/1.1" 500 186 "http://baittauhied.com/hubungi/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:09:56:12 +0000] "GET /wp-content/uploads/2015/03/logo.png HTTP/1.1" 304 0 "http://baittauhied.com/hubungi/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:09:56:12 +0000] "GET /wp-content/uploads/2015/03/CERDAS.png HTTP/1.1" 304 0 "http://baittauhied.com/hubungi/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:09:56:12 +0000] "GET /wp-content/uploads/2015/02/psb.gif HTTP/1.1" 304 0 "http://baittauhied.com/hubungi/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:09:56:12 +0000] "GET /wp-content/uploads/2015/02/register.jpg HTTP/1.1" 304 0 "http://baittauhied.com/hubungi/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:09:56:12 +0000] "GET /wp-content/uploads/2015/02/b4.jpg HTTP/1.1" 304 0 "http://baittauhied.com/hubungi/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:09:56:12 +0000] "GET /wp-content/themes/catch-flames/images/social-profiles.png HTTP/1.1" 200 25077 "http://baittauhied.com/hubungi/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:09:56:12 +0000] "GET /wp-includes/js/jquery/jquery.js?ver=1.11.1 HTTP/1.1" 304 0 "http://baittauhied.com/hubungi/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
180.76.5.61 - - [13/Mar/2015:11:12:20 +0000] "GET /hubungi/feed/ HTTP/1.1" 200 404 "-" "Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)"
66.249.71.176 - - [13/Mar/2015:12:49:51 +0000] "GET /robots.txt HTTP/1.1" 500 186 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
128.199.122.79 - - [13/Mar/2015:12:49:52 +0000] "GET /wp-content/plugins/page-list/css/page-list.css?ver=5.0 HTTP/1.1" 304 0 "http://baittauhied.com/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
66.249.71.159 - - [13/Mar/2015:12:49:52 +0000] "GET / HTTP/1.1" 200 5341 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
128.199.122.79 - - [13/Mar/2015:12:49:52 +0000] "GET /wp-content/themes/catch-flames/style.css?ver=4.1.1 HTTP/1.1" 304 0 "http://baittauhied.com/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:12:49:52 +0000] "GET /wp-content/themes/catch-flames/genericons/genericons.css?ver=3.0.3 HTTP/1.1" 304 0 "http://baittauhied.com/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:12:49:52 +0000] "GET /wp-content/themes/catch-flames/css/responsive.css?ver=4.1.1 HTTP/1.1" 200 43791 "http://baittauhied.com/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:12:49:52 +0000] "GET /wp-includes/js/jquery/jquery-migrate.min.js?ver=1.2.1 HTTP/1.1" 304 0 "http://baittauhied.com/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:12:49:52 +0000] "GET /wp-content/themes/catch-flames/js/jquery.sidr.min.js?ver=1.2.1 HTTP/1.1" 304 0 "http://baittauhied.com/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:12:49:52 +0000] "GET /wp-content/themes/catch-flames/js/calendar.js HTTP/1.1" 304 0 "http://baittauhied.com/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:12:49:52 +0000] "GET /wp-content/themes/catch-flames/js/fitvids.min.js?ver=20130324 HTTP/1.1" 304 0 "http://baittauhied.com/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:12:49:52 +0000] "GET /wp-content/themes/catch-flames/js/jquery.waypoints.min.js?ver=3.1.1 HTTP/1.1" 304 0 "http://baittauhied.com/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:12:49:52 +0000] "GET /wp-content/themes/catch-flames/js/catchflames-custom.min.js?ver=20140823 HTTP/1.1" 304 0 "http://baittauhied.com/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:12:49:53 +0000] "GET /wp-content/uploads/2015/02/logo1.jpg HTTP/1.1" 500 186 "http://baittauhied.com/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:12:49:54 +0000] "GET /wp-content/uploads/2015/02/logo.jpg HTTP/1.1" 500 186 "http://baittauhied.com/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:12:49:54 +0000] "GET /wp-content/uploads/2015/03/logo.png HTTP/1.1" 200 196790 "http://baittauhied.com/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:12:49:54 +0000] "GET /wp-content/uploads/2015/03/CERDAS.png HTTP/1.1" 304 0 "http://baittauhied.com/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:12:49:54 +0000] "GET /wp-content/plugins/slider-image/Front_images/loading/loading.gif HTTP/1.1" 304 0 "http://baittauhied.com/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:12:49:54 +0000] "GET /wp-content/uploads/2015/03/PONPESLOG1.png HTTP/1.1" 304 0 "http://baittauhied.com/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:12:49:54 +0000] "GET /wp-content/uploads/2015/03/IMG_20150310_081901.jpg HTTP/1.1" 200 331153 "http://baittauhied.com/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:12:49:54 +0000] "GET /wp-content/uploads/2015/03/IMG_20150310_081828.jpg HTTP/1.1" 200 334097 "http://baittauhied.com/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:12:49:54 +0000] "GET /wp-content/uploads/2015/02/Untitled6.png HTTP/1.1" 304 0 "http://baittauhied.com/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:12:49:54 +0000] "GET /wp-content/uploads/2015/03/IMG_20150310_083607.jpg HTTP/1.1" 200 396049 "http://baittauhied.com/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:12:49:54 +0000] "GET /wp-content/uploads/2015/02/Untitled1.png HTTP/1.1" 200 98405 "http://baittauhied.com/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:12:49:54 +0000] "GET /wp-content/uploads/2015/02/psb.gif HTTP/1.1" 200 41960 "http://baittauhied.com/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:12:49:54 +0000] "GET /wp-content/uploads/2015/02/register.jpg HTTP/1.1" 304 0 "http://baittauhied.com/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:12:49:54 +0000] "GET /wp-content/uploads/2015/02/b4.jpg HTTP/1.1" 304 0 "http://baittauhied.com/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:12:49:54 +0000] "GET /wp-includes/js/jquery/jquery.js?ver=1.11.1 HTTP/1.1" 304 0 "http://baittauhied.com/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:12:49:54 +0000] "GET /wp-content/themes/catch-flames/images/social-profiles.png HTTP/1.1" 304 0 "http://baittauhied.com/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:12:49:54 +0000] "GET /wp-content/plugins/slider-image/Front_images/arrows/arrows.simple.png HTTP/1.1" 304 0 "http://baittauhied.com/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
66.249.71.159 - - [13/Mar/2015:13:01:06 +0000] "GET /robots.txt HTTP/1.1" 500 186 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
128.199.122.79 - - [13/Mar/2015:13:01:07 +0000] "GET /wp-content/plugins/page-list/css/page-list.css?ver=5.0 HTTP/1.1" 304 0 "http://baittauhied.com/alqutb-wal-madar-2/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:13:01:07 +0000] "GET /wp-content/themes/catch-flames/style.css?ver=4.1.1 HTTP/1.1" 304 0 "http://baittauhied.com/alqutb-wal-madar-2/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:13:01:07 +0000] "GET /wp-content/themes/catch-flames/genericons/genericons.css?ver=3.0.3 HTTP/1.1" 304 0 "http://baittauhied.com/alqutb-wal-madar-2/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:13:01:07 +0000] "GET /wp-content/themes/catch-flames/css/responsive.css?ver=4.1.1 HTTP/1.1" 304 0 "http://baittauhied.com/alqutb-wal-madar-2/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
66.249.71.176 - - [13/Mar/2015:13:01:07 +0000] "GET /alqutb-wal-madar-2/ HTTP/1.1" 200 5616 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
128.199.122.79 - - [13/Mar/2015:13:01:07 +0000] "GET /wp-includes/js/jquery/jquery-migrate.min.js?ver=1.2.1 HTTP/1.1" 304 0 "http://baittauhied.com/alqutb-wal-madar-2/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:13:01:07 +0000] "GET /wp-content/themes/catch-flames/js/jquery.sidr.min.js?ver=1.2.1 HTTP/1.1" 304 0 "http://baittauhied.com/alqutb-wal-madar-2/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:13:01:07 +0000] "GET /wp-content/themes/catch-flames/js/calendar.js HTTP/1.1" 304 0 "http://baittauhied.com/alqutb-wal-madar-2/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:13:01:07 +0000] "GET /wp-includes/js/comment-reply.min.js?ver=4.1.1 HTTP/1.1" 304 0 "http://baittauhied.com/alqutb-wal-madar-2/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:13:01:07 +0000] "GET /wp-content/themes/catch-flames/js/fitvids.min.js?ver=20130324 HTTP/1.1" 304 0 "http://baittauhied.com/alqutb-wal-madar-2/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:13:01:07 +0000] "GET /wp-content/themes/catch-flames/js/jquery.waypoints.min.js?ver=3.1.1 HTTP/1.1" 304 0 "http://baittauhied.com/alqutb-wal-madar-2/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:13:01:07 +0000] "GET /wp-content/themes/catch-flames/js/catchflames-custom.min.js?ver=20140823 HTTP/1.1" 304 0 "http://baittauhied.com/alqutb-wal-madar-2/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:13:01:08 +0000] "GET /wp-content/uploads/2015/02/logo1.jpg HTTP/1.1" 500 186 "http://baittauhied.com/alqutb-wal-madar-2/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:13:01:08 +0000] "GET /wp-content/uploads/2015/02/logo.jpg HTTP/1.1" 500 186 "http://baittauhied.com/alqutb-wal-madar-2/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:13:01:08 +0000] "GET /wp-content/uploads/2015/03/logo.png HTTP/1.1" 304 0 "http://baittauhied.com/alqutb-wal-madar-2/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:13:01:09 +0000] "GET /wp-content/uploads/2015/03/CERDAS.png HTTP/1.1" 304 0 "http://baittauhied.com/alqutb-wal-madar-2/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:13:01:09 +0000] "GET /wp-content/uploads/2015/02/psb.gif HTTP/1.1" 304 0 "http://baittauhied.com/alqutb-wal-madar-2/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
128.199.122.79 - - [13/Mar/2015:13:01:09 +0000] "GET /wp-content/uploads/2015/02/register.jpg HTTP/1.1" 304 0 "http://baittauhied.com/alqutb-wal-madar-2/" "Serf/1.1.0 mod_pagespeed/1.9.32.3-4448"
